# Time,Radius_of_Gyration
2.610000000000000000e+04,8.567309548228894300e+01
2.615000000000000000e+04,8.564611518353274278e+01
2.620000000000000000e+04,8.567370491145220512e+01
2.625000000000000000e+04,8.565672402430412546e+01
2.630000000000000000e+04,8.577007576434698422e+01
2.635000000000000000e+04,8.568509931240076583e+01
2.640000000000000000e+04,8.570964670899482485e+01
2.645000000000000000e+04,8.567571451973311980e+01
2.650000000000000000e+04,8.562603788110367020e+01
2.655000000000000000e+04,8.571349441634463062e+01
2.660000000000000000e+04,8.569986851840702968e+01
2.665000000000000000e+04,8.574938586323374068e+01
2.670000000000000000e+04,8.567593883793382759e+01
2.675000000000000000e+04,8.566864077382226128e+01
2.680000000000000000e+04,8.572193962556191593e+01
2.685000000000000000e+04,8.572831644827680009e+01
2.690000000000000000e+04,8.575191681090483087e+01
2.695000000000000000e+04,8.574982716481869716e+01
2.700000000000000000e+04,8.570463630198626959e+01
2.705000000000000000e+04,8.566968167166781711e+01
2.710000000000000000e+04,8.569328660083549210e+01
2.715000000000000000e+04,8.570027052894974418e+01
2.720000000000000000e+04,8.576154345376332344e+01
2.725000000000000000e+04,8.573039938816582151e+01
2.730000000000000000e+04,8.567746320755337308e+01
2.735000000000000000e+04,8.568914414348238040e+01
2.740000000000000000e+04,8.573185060100369981e+01
2.745000000000000000e+04,8.570050417473059667e+01
2.750000000000000000e+04,8.569204649058791290e+01
2.755000000000000000e+04,8.565896264250901027e+01
2.760000000000000000e+04,8.564998004350667316e+01
2.765000000000000000e+04,8.554131419340046705e+01
2.770000000000000000e+04,8.563679928439846378e+01
2.775000000000000000e+04,8.562635954154816886e+01
2.780000000000000000e+04,8.566896686972512498e+01
2.785000000000000000e+04,8.560580495169949700e+01
2.790000000000000000e+04,8.571833278039241577e+01
2.795000000000000000e+04,8.566405786449263360e+01
2.800000000000000000e+04,8.569885556453004938e+01
2.805000000000000000e+04,8.562088799935723671e+01
2.810000000000000000e+04,8.572404940732010914e+01
2.815000000000000000e+04,8.566791831150547409e+01
2.820000000000000000e+04,8.562913623556477205e+01
2.825000000000000000e+04,8.568581345517937109e+01
2.830000000000000000e+04,8.563806567681299953e+01
2.835000000000000000e+04,8.564473921651232047e+01
2.840000000000000000e+04,8.566856660029496595e+01
2.845000000000000000e+04,8.563681298761099470e+01
2.850000000000000000e+04,8.562134472080619219e+01
2.855000000000000000e+04,8.563691249489697555e+01
2.860000000000000000e+04,8.552828396786470933e+01
2.865000000000000000e+04,8.560578592191625091e+01
2.870000000000000000e+04,8.559179366171929360e+01
2.875000000000000000e+04,8.557362954102622155e+01
2.880000000000000000e+04,8.559449504349400684e+01
2.885000000000000000e+04,8.563794321902808804e+01
